date,symbol,quantity,price,cusip
2022-10-17,NOK,54012,4.45,
2022-10-18,NOK,4922,4.58,
2022-10-21,NOK,203646,4.16,
2022-10-25,NOK,23583,4.29,
2022-10-26,NOK,67857,4.41,
2022-11-01,NOK,146989,4.40,
2022-11-09,NOK,13406,4.46,
2022-11-10,NOK,5060,4.38,
2022-11-14,NOK,1208,4.75,
2022-11-15,NOK,69778,4.74,
2022-11-22,NOK,5800,4.71,
2022-11-30,NOK,1259,4.74,
2022-12-01,NOK,172736,4.93,
2022-12-05,NOK,21771,5.05,
2022-12-06,NOK,20084,4.94,
2022-12-07,NOK,182,4.87,
2022-12-16,NOK,2393,4.79,
2022-12-19,NOK,2210,4.63,
2022-12-23,NOK,37061,4.61,
2022-12-28,NOK,43,4.62,
2022-12-30,NOK,9757,4.68,
2023-01-03,NOK,4907,4.64,
2023-01-03,NOK,4907,4.64,
2023-01-05,NOK,99630,4.73,
2023-01-05,NOK,99630,4.73,
2023-01-10,NOK,6258,4.84,
2023-01-10,NOK,6258,4.84,
2023-01-11,NOK,6197,4.87,
2023-01-11,NOK,6197,4.87,
2023-01-13,NOK,1531,5.02,
2023-01-13,NOK,1531,5.02,
2023-01-17,NOK,52387,5.03,
2023-01-17,NOK,52387,5.03,
2023-01-18,NOK,5686,4.82,
2023-01-18,NOK,5686,4.82,
2023-01-19,NOK,67050,4.78,
2023-01-19,NOK,67050,4.78,
2023-01-20,NOK,23094,4.68,
2023-01-20,NOK,23094,4.68,
2023-01-24,NOK,205101,4.63,
2023-01-24,NOK,205101,4.63,
2023-01-25,NOK,439,4.55,
2023-01-25,NOK,439,4.55,
2023-01-26,NOK,150,4.63,
2023-01-26,NOK,150,4.63,
2023-01-27,NOK,3228,4.81,
2023-01-27,NOK,3228,4.81,
2023-01-31,NOK,234,4.74,
2023-01-31,NOK,234,4.74,
2023-02-01,NOK,71124,4.76,
2023-02-07,NOK,8482,4.67,
2023-02-10,NOK,150,4.67,
2023-02-14,NOK,41309,4.68,
2023-02-16,NOK,3287,4.73,
2023-02-21,NOK,58275,4.77,
2023-02-22,NOK,1180,4.67,
2023-02-24,NOK,19,4.65,
2023-03-01,NOK,200776,4.60,
2023-03-03,NOK,99,4.68,
2023-03-06,NOK,13828,4.82,
2023-03-07,NOK,86973,4.79,
2023-03-10,NOK,168506,4.74,
2023-03-13,NOK,7452,4.69,
2023-03-14,NOK,100,4.66,
2023-03-16,NOK,11417,4.49,
2023-03-17,NOK,10222,4.57,
2023-03-20,NOK,65085,4.52,
2023-04-03,NOK,94997,4.91,
2023-04-04,NOK,87573,4.88,
2023-04-10,NOK,4790,4.87,
2023-04-12,NOK,10781,4.89,
2023-04-13,NOK,179892,4.87,
2023-04-14,NOK,989,4.94,
2023-04-17,NOK,5234,4.90,
2023-04-21,NOK,114323,4.20,
2023-04-28,NOK,1684,4.18,
2023-05-10,NOK,4033,4.07,
2023-05-15,NOK,11301,4.03,
2023-05-18,NOK,12342,4.02,
2023-05-19,NOK,10,4.01,
2023-05-22,NOK,1307,4.05,
2023-05-26,NOK,4988,3.96,
2023-05-30,NOK,8417,4.02,
2023-06-02,NOK,229502,4.05,
2023-06-06,NOK,2870,4.04,
2023-06-14,NOK,880,4.08,
2023-06-15,NOK,30,4.15,
2023-06-16,NOK,3968,4.24,
2023-06-20,NOK,185467,4.28,
2023-06-21,NOK,2214,4.20,
2023-06-22,NOK,48183,4.12,
2023-06-23,NOK,795,4.07,
2023-06-29,NOK,20535,4.14,
2023-06-30,NOK,1146,4.15,
2023-07-03,NOK,6327,4.16,
2023-07-05,NOK,917,4.24,
2023-07-06,NOK,73652,4.18,
2023-07-07,NOK,1791,4.14,
2023-07-10,NOK,9438,4.15,
2023-07-11,NOK,192740,4.17,
2023-07-12,NOK,984,4.20,
2023-07-13,NOK,9299,4.28,
2023-07-14,NOK,155196,4.35,
2023-07-17,NOK,1100341,3.98,
2023-07-18,NOK,143585,3.85,
2023-07-19,NOK,220377,3.88,
2023-07-20,NOK,79709,3.94,
2023-07-21,NOK,426456,3.93,
2023-07-24,NOK,639322,3.94,
2023-07-25,NOK,36429,3.96,
2023-07-26,NOK,423628,3.97,
2023-07-27,NOK,595183,3.96,
2023-07-28,NOK,239127,3.90,
2023-07-31,NOK,868319,3.93,
2023-08-01,NOK,7,3.94,
2023-08-03,NOK,21001,3.94,
2023-08-04,NOK,943,3.89,
2023-08-08,NOK,1777,3.90,
2023-08-09,NOK,1737,3.90,
2023-08-11,NOK,1785,3.95,
2023-08-14,NOK,505,3.89,
2023-08-15,NOK,101,3.87,
2023-08-16,NOK,662,3.80,
2023-08-18,NOK,30802,3.77,
2023-08-22,NOK,34656,3.81,
2023-08-23,NOK,3796,3.80,
2023-08-24,NOK,16055,3.83,
2023-08-25,NOK,4050,3.77,
2023-08-28,NOK,1202,3.80,
2023-08-29,NOK,22624,3.85,
2023-08-30,NOK,24997,3.95,
2023-08-31,NOK,246771,3.98,
2023-09-01,NOK,15341,3.99,
2023-09-01,NOK,15341,3.99,
2023-09-05,NOK,1885,3.99,
2023-09-05,NOK,1885,3.99,
2023-09-07,NOK,2,4.05,
2023-09-07,NOK,2,4.05,
2023-09-08,NOK,4768,4.07,
2023-09-08,NOK,4768,4.07,
2023-09-11,NOK,75018,4.04,
2023-09-11,NOK,75018,4.04,
2023-09-12,NOK,1261144,4.07,
2023-09-12,NOK,1261144,4.07,
2023-09-13,NOK,38403,4.05,
2023-09-13,NOK,38403,4.05,
2023-09-14,NOK,49960,4.01,
2023-09-14,NOK,49960,4.01,
2023-09-15,NOK,1806260,4.02,
2023-09-15,NOK,1806260,4.02,
2023-09-20,NOK,847,4.00,
2023-09-20,NOK,847,4.00,
2023-09-22,NOK,600,3.87,
2023-09-22,NOK,600,3.87,
2023-09-25,NOK,3678,3.89,
2023-09-25,NOK,3678,3.89,
2023-09-26,NOK,22339,3.83,
2023-09-26,NOK,22339,3.83,
2023-09-27,NOK,913,3.73,
2023-09-27,NOK,913,3.73,
2023-09-28,NOK,1406,3.70,
2023-09-28,NOK,1406,3.70,
2023-09-29,NOK,29,3.72,
2023-09-29,NOK,29,3.72,
2023-10-02,NOK,318177,3.74,
2023-10-02,NOK,318177,3.74,
2023-10-05,NOK,74,3.62,
2023-10-05,NOK,74,3.62,
2023-10-06,NOK,46735,3.54,
2023-10-06,NOK,46735,3.54,
2023-10-10,NOK,61008,3.56,
2023-10-10,NOK,61008,3.56,
2023-10-11,NOK,163180,3.60,
2023-10-11,NOK,163180,3.60,
2023-10-13,NOK,63630,3.57,
2023-10-13,NOK,63630,3.57,
2023-10-20,NOK,1060505,3.21,
2023-10-20,NOK,1060505,3.21,
2023-10-23,NOK,7821,3.18,
2023-10-23,NOK,7821,3.18,
2023-10-25,NOK,8,3.22,
2023-10-25,NOK,8,3.22,
2023-10-26,NOK,193463,3.21,
2023-10-26,NOK,193463,3.21,
2023-10-27,NOK,331,3.24,
2023-10-27,NOK,331,3.24,
2023-11-02,NOK,100,3.24,
2023-11-02,NOK,100,3.24,
2023-11-09,NOK,1139392,3.48,
2023-11-09,NOK,1139392,3.48,
2023-11-10,NOK,7505,3.45,
2023-11-10,NOK,7505,3.45,
2023-11-13,NOK,981689,3.49,
2023-11-13,NOK,981689,3.49,
2023-11-15,NOK,251,3.57,
2023-11-15,NOK,251,3.57,
2023-11-16,NOK,11839,3.59,
2023-11-16,NOK,11839,3.59,
2023-11-21,NOK,23176,3.59,
2023-11-21,NOK,23176,3.59,
2023-11-24,NOK,46514,3.53,
2023-11-24,NOK,46514,3.53,
2023-11-28,NOK,237,3.54,
2023-11-28,NOK,237,3.54,
2023-11-29,NOK,420,3.52,
2023-11-29,NOK,420,3.52,
2023-12-01,NOK,18,3.48,
2023-12-01,NOK,18,3.48,
2023-12-04,NOK,364491,3.49,
2023-12-04,NOK,364491,3.49,
2023-12-05,NOK,1209770,3.16,
2023-12-05,NOK,1209770,3.16,
2023-12-06,NOK,5431445,3.00,
2023-12-06,NOK,5431445,3.00,
2023-12-07,NOK,787,3.01,
2023-12-07,NOK,787,3.01,
2023-12-11,NOK,714687,3.18,
2023-12-11,NOK,714687,3.18,
2023-12-12,NOK,19999,3.12,
2023-12-12,NOK,19999,3.12,
2023-12-13,NOK,2163665,3.22,
2023-12-13,NOK,2163665,3.22,
2023-12-14,NOK,65637,3.25,
2023-12-14,NOK,65637,3.25,
2023-12-15,NOK,18598,3.37,
2023-12-15,NOK,18598,3.37,
2023-12-18,NOK,152335,3.26,
2023-12-18,NOK,152335,3.26,
2023-12-19,NOK,396285,3.23,
2023-12-19,NOK,396285,3.23,
2023-12-20,NOK,360087,3.31,
2023-12-20,NOK,360087,3.31,
2023-12-21,NOK,15536,3.25,
2023-12-21,NOK,15536,3.25,
2023-12-22,NOK,25,3.28,
2023-12-22,NOK,25,3.28,
2023-12-26,NOK,3236,3.36,
2023-12-26,NOK,3236,3.36,
2023-12-27,NOK,7545,3.35,
2023-12-27,NOK,7545,3.35,
2023-12-28,NOK,3170,3.38,
2023-12-28,NOK,3170,3.38,
2023-12-29,NOK,214,3.37,
2023-12-29,NOK,214,3.37,
2024-01-02,NOK,15,3.42,
2024-01-02,NOK,15,3.42,
2024-01-04,NOK,154839,3.39,
2024-01-04,NOK,154839,3.39,
2024-01-11,NOK,496,3.49,
2024-01-11,NOK,496,3.49,
2024-01-16,NOK,261385,3.52,
2024-01-16,NOK,261385,3.52,
2024-01-22,NOK,6,3.43,
2024-01-22,NOK,6,3.43,
2024-01-23,NOK,303,3.35,
2024-01-23,NOK,303,3.35,
2024-01-26,NOK,654642,3.80,
2024-01-26,NOK,654642,3.80,
2024-01-30,NOK,84321,3.85,
2024-01-30,NOK,84321,3.85,
2024-02-08,NOK,570218,3.55,
2024-02-08,NOK,570218,3.55,
2024-02-09,NOK,249471,3.68,
2024-02-09,NOK,249471,3.68,
2024-02-12,NOK,117496,3.59,
2024-02-12,NOK,117496,3.59,
2024-02-14,NOK,14777,3.49,
2024-02-14,NOK,14777,3.49,
2024-02-20,NOK,65611,3.55,
2024-02-20,NOK,65611,3.55,
2024-02-21,NOK,3090,3.49,
2024-02-21,NOK,3090,3.49,
2024-02-22,NOK,4184,3.53,
2024-02-22,NOK,4184,3.53,
2024-02-23,NOK,7092,3.58,
2024-02-23,NOK,7092,3.58,
2024-02-26,NOK,4065,3.54,
2024-02-26,NOK,4065,3.54,
2024-02-27,NOK,15841,3.53,
2024-02-27,NOK,15841,3.53,
2024-02-29,NOK,1138,3.56,
2024-02-29,NOK,1138,3.56,
2024-03-01,NOK,1144,3.53,
2024-03-01,NOK,1144,3.53,
2024-03-05,NOK,191173,3.61,
2024-03-05,NOK,191173,3.61,
2024-03-06,NOK,60384,3.52,
2024-03-06,NOK,60384,3.52,
2024-03-08,NOK,2612,3.70,
2024-03-08,NOK,2612,3.70,
2024-03-11,NOK,235560,3.62,
2024-03-11,NOK,235560,3.62,
2024-03-12,NOK,927,3.63,
2024-03-12,NOK,927,3.63,
2024-03-13,NOK,73959,3.66,
2024-03-13,NOK,73959,3.66,
2024-03-14,NOK,36,3.67,
2024-03-14,NOK,36,3.67,
2024-03-15,NOK,337970,3.66,
2024-03-15,NOK,337970,3.66,
2024-03-19,NOK,340,3.48,
2024-03-19,NOK,340,3.48,
2024-03-22,NOK,1223,3.58,
2024-03-22,NOK,1223,3.58,
2024-03-25,NOK,1001,3.58,
2024-03-25,NOK,1001,3.58,
2024-04-04,NOK,8273,3.58,
2024-04-04,NOK,8273,3.58,
2024-04-04,NOK,8273,3.58,
2024-04-05,NOK,399749,3.53,
2024-04-05,NOK,399749,3.53,
2024-04-05,NOK,399749,3.53,
2024-04-09,NOK,5763,3.48,
2024-04-09,NOK,5763,3.48,
2024-04-09,NOK,5763,3.48,
2024-04-11,NOK,5800,3.42,
2024-04-11,NOK,5800,3.42,
2024-04-11,NOK,5800,3.42,
2024-04-12,NOK,554,3.42,
2024-04-12,NOK,554,3.42,
2024-04-12,NOK,554,3.42,
2024-04-16,NOK,1,3.30,
2024-04-16,NOK,1,3.30,
2024-04-16,NOK,1,3.30,
2024-04-17,NOK,260539,3.33,
2024-04-17,NOK,260539,3.33,
2024-04-17,NOK,260539,3.33,
2024-04-18,NOK,394,3.33,
2024-04-18,NOK,394,3.33,
2024-04-18,NOK,394,3.33,
2024-04-22,NOK,5250,3.52,
2024-04-22,NOK,5250,3.52,
2024-04-22,NOK,5250,3.52,
2024-04-23,NOK,12600,3.69,
2024-04-23,NOK,12600,3.69,
2024-04-23,NOK,12600,3.69,
2024-05-01,NOK,10266,3.65,
2024-05-01,NOK,10266,3.65,
2024-05-03,NOK,1835,3.67,
2024-05-03,NOK,1835,3.67,
2024-05-06,NOK,30451,3.69,
2024-05-06,NOK,30451,3.69,
2024-05-10,NOK,136137,3.72,
2024-05-10,NOK,136137,3.72,
2024-05-13,NOK,724,3.72,
2024-05-13,NOK,724,3.72,
2024-05-16,NOK,26294,3.87,
2024-05-16,NOK,26294,3.87,
2024-05-17,NOK,242508,3.88,
2024-05-17,NOK,242508,3.88,
2024-05-20,NOK,344149,3.91,
2024-05-20,NOK,344149,3.91,
2024-05-21,NOK,6044,3.81,
2024-05-21,NOK,6044,3.81,
2024-05-22,NOK,993027,3.84,
2024-05-22,NOK,993027,3.84,
2024-05-23,NOK,990899,3.95,
2024-05-23,NOK,990899,3.95,
2024-05-28,NOK,352775,3.85,
2024-05-28,NOK,352775,3.85,
2024-05-29,NOK,6673,3.87,
2024-05-29,NOK,6673,3.87,
2024-06-03,NOK,195,3.90,
2024-06-03,NOK,195,3.90,
2024-06-03,NOK,195,3.90,
2024-06-04,NOK,4,3.95,
2024-06-04,NOK,4,3.95,
2024-06-04,NOK,4,3.95,
2024-06-05,NOK,613557,3.94,
2024-06-05,NOK,613557,3.94,
2024-06-05,NOK,613557,3.94,
2024-06-11,NOK,110,3.84,
2024-06-11,NOK,110,3.84,
2024-06-11,NOK,110,3.84,
2024-06-13,NOK,295918,3.81,
2024-06-13,NOK,295918,3.81,
2024-06-13,NOK,295918,3.81,
2024-06-14,NOK,304363,3.71,
2024-06-14,NOK,304363,3.71,
2024-06-14,NOK,304363,3.71,
2024-06-17,NOK,25763,3.62,
2024-06-17,NOK,25763,3.62,
2024-06-17,NOK,25763,3.62,
2024-06-18,NOK,2686,3.69,
2024-06-18,NOK,2686,3.69,
2024-06-18,NOK,2686,3.69,
2024-06-21,NOK,28,3.66,
2024-06-21,NOK,28,3.66,
2024-06-21,NOK,28,3.66,
2024-06-24,NOK,2506,3.68,
2024-06-24,NOK,2506,3.68,
2024-06-24,NOK,2506,3.68,
2024-06-25,NOK,268391,3.73,
2024-06-25,NOK,268391,3.73,
2024-06-25,NOK,268391,3.73,
2024-06-26,NOK,146753,3.73,
2024-06-26,NOK,146753,3.73,
2024-06-26,NOK,146753,3.73,
2024-06-28,NOK,5640,3.73,
2024-06-28,NOK,5640,3.73,
2024-06-28,NOK,5640,3.73,
2024-07-01,NOK,119519,3.78,
2024-07-01,NOK,119519,3.78,
2024-07-02,NOK,3705,3.89,
2024-07-02,NOK,3705,3.89,
2024-07-03,NOK,235267,3.89,
2024-07-03,NOK,235267,3.89,
