date,symbol,quantity,price,cusip
2023-02-03,PLTR,8781,8.99,
2023-02-06,PLTR,153105,8.41,
2023-02-07,PLTR,37285,8.31,
2023-02-09,PLTR,25867,8.22,
2023-02-13,PLTR,7869,7.51,
2023-02-15,PLTR,475030,9.22,
2023-02-17,PLTR,215161,9.71,
2023-02-21,PLTR,56756,9.20,
2023-02-22,PLTR,9317,8.47,
2023-02-23,PLTR,941022,8.36,
2023-02-24,PLTR,38475,8.17,
2023-02-27,PLTR,13254,8.09,
2023-02-28,PLTR,13614,8.03,
2023-03-07,PLTR,218,8.28,
2023-03-08,PLTR,43977,8.28,
2023-03-13,PLTR,7086,7.35,
2023-03-16,PLTR,149908,7.90,
2023-03-17,PLTR,6273,7.98,
2023-03-23,PLTR,59031,8.21,
2023-03-24,PLTR,50042,8.33,
2023-03-27,PLTR,30167,8.20,
2023-03-28,PLTR,11348,8.04,
2023-03-29,PLTR,215,8.00,
2023-04-04,PLTR,4415,8.38,
2023-04-05,PLTR,245,8.35,
2023-04-10,PLTR,90,8.09,
2023-04-11,PLTR,23,8.39,
2023-04-12,PLTR,13192,8.61,
2023-04-13,PLTR,139069,8.33,
2023-04-17,PLTR,253,8.81,
2023-04-18,PLTR,16691,8.80,
2023-04-21,PLTR,1152,8.15,
2023-04-25,PLTR,13,8.10,
2023-04-27,PLTR,1443,7.74,
2023-04-28,PLTR,4128,7.82,
2023-05-05,PLTR,6338,7.38,
2023-05-08,PLTR,10637,7.41,
2023-05-11,PLTR,271083,9.94,
2023-05-12,PLTR,21637,9.88,
2023-05-15,PLTR,5756,9.50,
2023-05-16,PLTR,15143,9.52,
2023-05-17,PLTR,27131,9.47,
2023-05-19,PLTR,1700,11.74,
2023-05-22,PLTR,591572,11.71,
2023-05-23,PLTR,2200,11.84,
2023-05-24,PLTR,763428,12.64,
2023-05-30,PLTR,1300,13.65,
2023-05-31,PLTR,40600,14.71,
2023-06-01,PLTR,1023485,14.71,
2023-06-02,PLTR,507,14.54,
2023-06-05,PLTR,115593,14.52,
2023-06-06,PLTR,33051,15.24,
2023-06-08,PLTR,28424,14.69,
2023-06-09,PLTR,271687,15.19,
2023-06-12,PLTR,700,15.02,
2023-06-15,PLTR,5974,15.91,
2023-06-16,PLTR,43407,16.60,
2023-06-20,PLTR,1216,16.30,
2023-06-21,PLTR,39819,15.79,
2023-06-23,PLTR,1015981,14.05,
2023-06-26,PLTR,2276,14.03,
2023-06-27,PLTR,7275,13.94,
2023-06-28,PLTR,22610,14.61,
2023-06-30,PLTR,39799,15.20,
2023-07-05,PLTR,27801,15.52,
2023-07-06,PLTR,1103,15.70,
2023-07-07,PLTR,10,15.13,
2023-07-10,PLTR,194645,15.34,
2023-07-11,PLTR,20376,16.30,
2023-07-12,PLTR,81376,16.49,
2023-07-13,PLTR,69390,16.59,
2023-07-14,PLTR,556024,16.74,
2023-07-20,PLTR,300,18.05,
2023-07-25,PLTR,311572,16.32,
2023-07-26,PLTR,32017,16.55,
2023-07-27,PLTR,1793,16.43,
2023-07-31,PLTR,14567,17.81,
2023-08-01,PLTR,18000,19.84,
2023-08-02,PLTR,493033,19.99,
2023-08-03,PLTR,4786,18.97,
2023-08-07,PLTR,12021,18.20,
2023-08-09,PLTR,353181,17.04,
2023-08-14,PLTR,1030,15.41,
2023-08-15,PLTR,46448,15.72,
2023-08-17,PLTR,1007,15.45,
2023-08-21,PLTR,2600,14.40,
2023-08-22,PLTR,11559,14.50,
2023-08-25,PLTR,65357,14.14,
2023-08-28,PLTR,157,14.53,
2023-08-29,PLTR,4806,14.64,
2023-08-31,PLTR,1100,16.33,
2023-09-01,PLTR,26911,14.98,
2023-09-01,PLTR,26911,14.98,
2023-09-06,PLTR,44837,15.21,
2023-09-06,PLTR,44837,15.21,
2023-09-07,PLTR,23404,15.30,
2023-09-07,PLTR,23404,15.30,
2023-09-08,PLTR,5320,15.21,
2023-09-08,PLTR,5320,15.21,
2023-09-11,PLTR,3369,15.13,
2023-09-11,PLTR,3369,15.13,
2023-09-12,PLTR,230,15.79,
2023-09-12,PLTR,230,15.79,
2023-09-18,PLTR,425818,15.33,
2023-09-18,PLTR,425818,15.33,
2023-09-19,PLTR,1159726,15.46,
2023-09-19,PLTR,1159726,15.46,
2023-09-20,PLTR,271,15.15,
2023-09-20,PLTR,271,15.15,
2023-09-21,PLTR,2550,14.74,
2023-09-21,PLTR,2550,14.74,
2023-09-22,PLTR,8546,14.00,
2023-09-22,PLTR,8546,14.00,
2023-09-26,PLTR,7664,14.22,
2023-09-26,PLTR,7664,14.22,
2023-09-29,PLTR,9717,15.77,
2023-09-29,PLTR,9717,15.77,
2023-10-02,PLTR,11935,16.00,
2023-10-02,PLTR,11935,16.00,
2023-10-03,PLTR,40928,15.88,
2023-10-03,PLTR,40928,15.88,
2023-10-04,PLTR,33254,14.90,
2023-10-04,PLTR,33254,14.90,
2023-10-06,PLTR,1000,15.81,
2023-10-06,PLTR,1000,15.81,
2023-10-10,PLTR,1154,17.61,
2023-10-10,PLTR,1154,17.61,
2023-10-11,PLTR,21000,17.80,
2023-10-11,PLTR,21000,17.80,
2023-10-13,PLTR,1543,17.94,
2023-10-13,PLTR,1543,17.94,
2023-10-16,PLTR,201,17.36,
2023-10-16,PLTR,201,17.36,
2023-10-17,PLTR,31280,17.36,
2023-10-17,PLTR,31280,17.36,
2023-10-18,PLTR,447,17.84,
2023-10-18,PLTR,447,17.84,
2023-10-19,PLTR,5093,17.20,
2023-10-19,PLTR,5093,17.20,
2023-10-20,PLTR,2777,17.06,
2023-10-20,PLTR,2777,17.06,
2023-10-23,PLTR,9108,16.11,
2023-10-23,PLTR,9108,16.11,
2023-10-24,PLTR,4424,16.20,
2023-10-24,PLTR,4424,16.20,
2023-10-25,PLTR,8489,16.64,
2023-10-25,PLTR,8489,16.64,
2023-10-26,PLTR,94,15.59,
2023-10-26,PLTR,94,15.59,
2023-10-30,PLTR,19122,15.07,
2023-10-30,PLTR,19122,15.07,
2023-10-31,PLTR,6706,14.69,
2023-10-31,PLTR,6706,14.69,
2023-11-02,PLTR,243174,14.92,
2023-11-02,PLTR,243174,14.92,
2023-11-06,PLTR,76,18.89,
2023-11-06,PLTR,76,18.89,
2023-11-07,PLTR,115219,18.54,
2023-11-07,PLTR,115219,18.54,
2023-11-09,PLTR,410259,18.49,
2023-11-09,PLTR,410259,18.49,
2023-11-10,PLTR,2475,18.27,
2023-11-10,PLTR,2475,18.27,
2023-11-13,PLTR,850,19.67,
2023-11-13,PLTR,850,19.67,
2023-11-14,PLTR,20447,19.71,
2023-11-14,PLTR,20447,19.71,
2023-11-15,PLTR,8246,19.94,
2023-11-15,PLTR,8246,19.94,
2023-11-17,PLTR,6446,19.77,
2023-11-17,PLTR,6446,19.77,
2023-11-20,PLTR,400,20.49,
2023-11-20,PLTR,400,20.49,
2023-11-21,PLTR,69000,21.34,
2023-11-21,PLTR,69000,21.34,
2023-11-22,PLTR,734775,19.80,
2023-11-22,PLTR,734775,19.80,
2023-11-24,PLTR,2605,19.69,
2023-11-24,PLTR,2605,19.69,
2023-11-27,PLTR,69980,19.20,
2023-11-27,PLTR,69980,19.20,
2023-11-29,PLTR,3939,19.71,
2023-11-29,PLTR,3939,19.71,
2023-11-30,PLTR,68220,19.84,
2023-11-30,PLTR,68220,19.84,
2023-12-01,PLTR,343487,20.05,
2023-12-01,PLTR,343487,20.05,
2023-12-04,PLTR,77528,20.27,
2023-12-04,PLTR,77528,20.27,
2023-12-05,PLTR,8043,18.40,
2023-12-05,PLTR,8043,18.40,
2023-12-11,PLTR,39220,17.77,
2023-12-11,PLTR,39220,17.77,
2023-12-12,PLTR,343551,17.77,
2023-12-12,PLTR,343551,17.77,
2023-12-13,PLTR,558,17.50,
2023-12-13,PLTR,558,17.50,
2023-12-18,PLTR,2846509,18.20,
2023-12-18,PLTR,2846509,18.20,
2023-12-20,PLTR,13052,17.95,
2023-12-20,PLTR,13052,17.95,
2023-12-26,PLTR,185580,17.41,
2023-12-26,PLTR,185580,17.41,
2023-12-27,PLTR,14929,17.68,
2023-12-27,PLTR,14929,17.68,
2023-12-28,PLTR,715998,17.47,
2023-12-28,PLTR,715998,17.47,
2024-01-03,PLTR,2700,16.58,
2024-01-03,PLTR,2700,16.58,
2024-01-05,PLTR,217,16.25,
2024-01-05,PLTR,217,16.25,
2024-01-08,PLTR,1530,15.98,
2024-01-08,PLTR,1530,15.98,
2024-01-11,PLTR,5044,16.79,
2024-01-11,PLTR,5044,16.79,
2024-01-16,PLTR,7838,16.76,
2024-01-16,PLTR,7838,16.76,
2024-01-17,PLTR,24576,16.53,
2024-01-17,PLTR,24576,16.53,
2024-01-18,PLTR,4500,16.39,
2024-01-18,PLTR,4500,16.39,
2024-01-22,PLTR,438,16.78,
2024-01-22,PLTR,438,16.78,
2024-01-23,PLTR,262863,17.60,
2024-01-23,PLTR,262863,17.60,
2024-01-26,PLTR,50738,16.46,
2024-01-26,PLTR,50738,16.46,
2024-01-31,PLTR,31768,16.74,
2024-01-31,PLTR,31768,16.74,
2024-02-01,PLTR,86960,16.09,
2024-02-01,PLTR,86960,16.09,
2024-02-06,PLTR,5000,16.72,
2024-02-06,PLTR,5000,16.72,
2024-02-07,PLTR,91528,21.87,
2024-02-07,PLTR,91528,21.87,
2024-02-08,PLTR,895,23.60,
2024-02-08,PLTR,895,23.60,
2024-02-09,PLTR,35256,24.51,
2024-02-09,PLTR,35256,24.51,
2024-02-12,PLTR,126836,24.38,
2024-02-12,PLTR,126836,24.38,
2024-02-13,PLTR,71152,25.05,
2024-02-13,PLTR,71152,25.05,
2024-02-14,PLTR,9984,24.01,
2024-02-14,PLTR,9984,24.01,
2024-02-16,PLTR,200,25.41,
2024-02-16,PLTR,200,25.41,
2024-02-20,PLTR,3000,24.44,
2024-02-20,PLTR,3000,24.44,
2024-02-21,PLTR,491,23.40,
2024-02-21,PLTR,491,23.40,
2024-02-22,PLTR,437,22.74,
2024-02-22,PLTR,437,22.74,
2024-02-23,PLTR,1275,23.59,
2024-02-23,PLTR,1275,23.59,
2024-02-26,PLTR,530,22.97,
2024-02-26,PLTR,530,22.97,
2024-03-01,PLTR,4147,25.08,
2024-03-01,PLTR,4147,25.08,
2024-03-04,PLTR,800,24.93,
2024-03-04,PLTR,800,24.93,
2024-03-06,PLTR,23620,23.81,
2024-03-06,PLTR,23620,23.81,
2024-03-07,PLTR,20330,26.16,
2024-03-07,PLTR,20330,26.16,
2024-03-11,PLTR,43445,26.04,
2024-03-11,PLTR,43445,26.04,
2024-03-12,PLTR,59857,25.35,
2024-03-12,PLTR,59857,25.35,
2024-03-13,PLTR,323661,24.70,
2024-03-13,PLTR,323661,24.70,
2024-03-14,PLTR,2777165,25.00,
2024-03-14,PLTR,2777165,25.00,
2024-03-19,PLTR,1403,24.00,
2024-03-19,PLTR,1403,24.00,
2024-03-21,PLTR,1942,24.57,
2024-03-21,PLTR,1942,24.57,
2024-03-22,PLTR,14744,24.49,
2024-03-22,PLTR,14744,24.49,
2024-03-25,PLTR,1752,24.18,
2024-03-25,PLTR,1752,24.18,
2024-03-26,PLTR,231,24.51,
2024-03-26,PLTR,231,24.51,
2024-03-27,PLTR,5429,24.89,
2024-03-27,PLTR,5429,24.89,
2024-03-28,PLTR,13979,24.51,
2024-03-28,PLTR,13979,24.51,
2024-04-01,PLTR,145,23.01,
2024-04-01,PLTR,145,23.01,
2024-04-01,PLTR,145,23.01,
2024-04-03,PLTR,11935,22.72,
2024-04-03,PLTR,11935,22.72,
2024-04-03,PLTR,11935,22.72,
2024-04-09,PLTR,2774,23.00,
2024-04-09,PLTR,2774,23.00,
2024-04-09,PLTR,2774,23.00,
2024-04-12,PLTR,808,22.84,
2024-04-12,PLTR,808,22.84,
2024-04-12,PLTR,808,22.84,
