date,symbol,quantity,price,cusip
2022-03-22,AMC,573872,15.86,00165C104
2022-03-23,AMC,1327129,18.26,00165C104
2022-03-24,AMC,786883,20.74,00165C104
2022-03-25,AMC,83056,20.23,00165C104
2022-03-28,AMC,78180,20.24,00165C104
2022-03-29,AMC,402568,29.33,00165C104
2022-03-30,AMC,125836,29.44,00165C104
2022-03-31,AMC,103223,25.68,00165C104
2022-04-01,AMC,333977,24.64,00165C104
2022-04-04,AMC,7155,23.3,00165C104
2022-04-05,AMC,579073,23.31,00165C104
2022-04-06,AMC,126553,21.21,00165C104
2022-04-08,AMC,91301,19.73,00165C104
2022-04-11,AMC,1128577,18.24,00165C104
2022-04-12,AMC,327990,18.72,00165C104
2022-04-13,AMC,20016,17.42,00165C104
2022-04-14,AMC,244384,18.53,00165C104
2022-04-18,AMC,10766,18.02,00165C104
2022-04-19,AMC,1099013,17.48,00165C104
2022-04-20,AMC,2292,18.68,00165C104
2022-04-21,AMC,9509,17.34,00165C104
2022-04-22,AMC,193054,16.85,00165C104
2022-04-25,AMC,75432,16.52,00165C104
2022-04-27,AMC,610,15.5,00165C104
2022-04-28,AMC,5214,15.85,00165C104
2022-04-29,AMC,71244,15.64,00165C104
2022-05-02,AMC,482674,15.3,00165C104
2022-05-03,AMC,53961,15.26,00165C104
2022-05-04,AMC,44755,15.51,00165C104
2022-05-05,AMC,9391,15.72,00165C104
2022-05-06,AMC,98,14.69,00165C104
2022-05-09,AMC,177586,13.76,00165C104
2022-05-10,AMC,24745,12.52,00165C104
2022-05-13,AMC,298330,11.2,00165C104
2022-05-16,AMC,109505,11.81,00165C104
2022-05-17,AMC,417257,11.71,00165C104
2022-05-18,AMC,18464,12.9,00165C104
2022-05-19,AMC,517840,12.76,00165C104
2022-05-20,AMC,140109,13.08,00165C104
2022-05-23,AMC,100835,12.03,00165C104
2022-05-24,AMC,1171356,11.58,00165C104
2022-05-25,AMC,411641,10.39,00165C104
2022-05-26,AMC,1021425,11.88,00165C104
2022-05-27,AMC,277518,12.23,00165C104
2022-05-31,AMC,272358,14.43,00165C104
2022-06-01,AMC,790901,14.34,00165C104
2022-06-02,AMC,950609,12.81,00165C104
2022-06-03,AMC,2653787,13.3,00165C104
2022-06-06,AMC,1728430,12.45,00165C104
2022-06-07,AMC,1122656,11.95,00165C104
2022-06-08,AMC,482013,13.07,00165C104
2022-06-09,AMC,66031,13.52,00165C104
2022-06-10,AMC,412755,12.78,00165C104
2022-06-13,AMC,1177475,12.43,00165C104
2022-06-14,AMC,1231742,11.48,00165C104
2022-06-15,AMC,781286,11.92,00165C104
2022-06-16,AMC,1006289,12.77,00165C104
2022-06-17,AMC,909667,11.79,00165C104
2022-06-21,AMC,857004,12.53,00165C104
2022-06-22,AMC,1158336,12.5,00165C104
2022-06-23,AMC,1282641,12.6,00165C104
2022-06-24,AMC,1207903,12.05,00165C104
2022-06-27,AMC,2839889,12.47,00165C104
2022-06-28,AMC,9697393,14.13,00165C104
2022-06-29,AMC,2806654,13.38,00165C104
2022-06-30,AMC,1907897,13.65,00165C104
2022-07-01,AMC,726704,13.55,00165C104
2022-07-05,AMC,638445,13.53,00165C104
2022-07-06,AMC,269295,12.78,00165C104
2022-07-07,AMC,760628,12.57,00165C104
2022-07-08,AMC,103275,14.48,00165C104
2022-07-11,AMC,267754,14.66,00165C104
2022-07-12,AMC,512100,14.95,00165C104
2022-07-13,AMC,362582,15.6,00165C104
2022-07-14,AMC,205675,15.14,00165C104
2022-07-15,AMC,4202,15.06,00165C104
2022-07-18,AMC,415780,15.37,00165C104
2022-07-19,AMC,409961,16.54,00165C104
2022-07-20,AMC,212028,16.36,00165C104
2022-07-21,AMC,410610,17.52,00165C104
2022-07-22,AMC,175104,17.0,00165C104
2022-07-25,AMC,76697,15.5,00165C104
2022-07-26,AMC,180768,14.91,00165C104
2022-07-27,AMC,892,14.03,00165C104
2022-07-28,AMC,88827,14.48,00165C104
2022-07-29,AMC,190266,14.58,00165C104
2022-08-01,AMC,211216,14.56,00165C104
2022-08-02,AMC,142283,15.37,00165C104
2022-08-03,AMC,113710,16.86,00165C104
2022-08-04,AMC,612714,18.21,00165C104
2022-08-05,AMC,3382,18.66,00165C104
2022-08-08,AMC,723636,22.18,00165C104
2022-08-09,AMC,432334,23.96,00165C104
2022-08-10,AMC,607035,22.45,00165C104
2022-08-11,AMC,72264,23.67,00165C104
2022-08-12,AMC,314455,25.46,00165C104
2022-08-15,AMC,1075962,24.44,00165C104
2022-08-16,AMC,208305,24.21,00165C104
2022-08-17,AMC,131901,24.81,00165C104
2022-08-18,AMC,504003,21.36,00165C104
2022-08-19,AMC,428468,19.29,00165C104
2022-08-22,AMC,196027,18.02,00165C104
2022-08-23,AMC,852902,10.46,00165C104
2022-08-24,AMC,1303504,9.56,00165C104
2022-08-25,AMC,1303126,9.58,00165C104
2022-08-26,AMC,794467,9.57,00165C104
2022-08-29,AMC,502806,9.17,00165C104
2022-08-30,AMC,1553442,9.47,00165C104
2022-08-31,AMC,837042,9.27,00165C104
2022-09-01,AMC,707841,9.12,00165C104
2022-09-02,AMC,815723,8.58,00165C104
2022-09-06,AMC,1359609,8.88,00165C104
2022-09-07,AMC,2157278,8.19,00165C104
2022-09-08,AMC,2164802,8.39,00165C104
2022-09-09,AMC,566337,8.64,00165C104
2022-09-12,AMC,554001,9.72,00165C104
2022-09-13,AMC,8054,10.22,00165C104
2022-09-14,AMC,144012,9.72,00165C104
2022-09-15,AMC,252330,9.91,00165C104
2022-09-16,AMC,186534,9.88,00165C104
2022-09-19,AMC,763164,8.98,00165C104
2022-09-20,AMC,846147,9.18,00165C104
2022-09-21,AMC,268003,8.71,00165C104
2022-09-22,AMC,129002,8.6,00165C104
2022-09-23,AMC,450766,7.85,00165C104
2022-09-26,AMC,1690724,7.99,00165C104
2022-09-27,AMC,1234001,6.83,00165C104
2022-09-28,AMC,2161808,7.45,00165C104
2022-09-29,AMC,1597842,7.67,00165C104
